Date,JPM,BAC,Spread
2024-10-22,217.37594604492188,40.882652282714844,13.105115947590576
2024-10-23,216.68731689453125,40.92131423950195,12.144221004446166
2024-10-24,218.21006774902344,41.2209358215332,11.556972408908422
2024-10-25,215.6204071044922,40.48639678955078,14.140093187535086
2024-10-28,218.71441650390625,41.19193649291992,12.265540656293894
2024-10-29,216.19265747070312,41.104949951171875,10.356359508849465
2024-10-30,217.65721130371094,40.89232635498047,13.318254314379288
2024-10-31,215.24215698242188,40.41874313354492,14.23827462288844
2024-11-01,216.23146057128906,40.360748291015625,15.6359903328445
2024-11-04,213.16653442382812,39.94516372680664,15.497699830176401
2024-11-05,214.8251190185547,40.47673034667969,13.412878265765158
2024-11-06,239.62562561035156,43.88844680786133,14.18734571863061
2024-11-07,229.2670440673828,43.269893646240234,8.184748220558419
2024-11-08,229.84896850585938,43.61783218383789,6.316414843832916
2024-11-11,232.08946228027344,44.53600311279297,2.0909519872368776
2024-11-12,232.35134887695312,44.32337188720703,3.850233284271411
2024-11-13,233.90318298339844,44.33303451538086,5.334021090465541
2024-11-14,234.59182739257812,44.36203384399414,5.818446007142626
2024-11-15,237.92831420898438,45.18355941772461,3.369573514632208
2024-11-18,237.65675354003906,45.1545524597168,3.302286066022333
2024-11-19,235.77511596679688,44.854942321777344,3.5305673510609097
2024-11-20,233.53460693359375,44.51667022705078,3.6722429688922773
2024-11-21,237.39488220214844,44.90326690673828,4.810021493407504
2024-11-22,241.07081604003906,45.425174713134766,4.8105686084950605
2024-11-25,242.75843811035156,45.90842056274414,3.0950697487582204
2024-11-26,242.4480743408203,46.15004348754883,1.0831455142023572
2024-11-27,242.2734832763672,46.169376373291016,0.7724081214141449
2024-11-29,242.2056121826172,45.918087005615234,2.47417065685633
2024-12-02,238.8400115966797,45.46383285522461,2.3075252362982894
2024-12-03,237.45306396484375,45.2512092590332,2.4179185769843627
2024-12-04,236.07579040527344,44.8162841796875,4.103480718374868
2024-12-05,238.09320068359375,45.425174713134766,1.832953252049748
2024-12-06,239.91661071777344,45.43489456176758,3.5879140272322445
2024-12-09,236.47344970703125,44.618526458740234,5.893792310428552
2024-12-10,235.55203247070312,44.4630241394043,6.067455762390097
2024-12-11,236.20187377929688,44.78374099731445,4.458740163240151
2024-12-12,234.26206970214844,44.78374099731445,2.5189360860917134
2024-12-13,232.71990966796875,44.38527297973633,3.782873303800528
2024-12-16,232.37074279785156,44.19090270996094,4.80250356621255
2024-12-17,231.1874542236328,43.78271484375,6.493761502879494
2024-12-18,223.43785095214844,42.27631759643555,9.352530771890514
2024-12-19,225.94993591308594,42.15969467163086,12.685899385128863
2024-12-20,230.4503173828125,42.927467346191406,11.779460991986497
2024-12-23,231.216552734375,42.65534591674805,14.462033820223013
2024-12-24,235.01858520507812,43.131561279296875,14.910455558809275
2024-12-26,235.8236083984375,43.29677963256836,14.551975668798235
2024-12-27,233.9128875732422,43.09268569946289,14.07852809904577
2024-12-30,232.11859130859375,42.67478561401367,15.227173876447381
2024-12-31,232.496826171875,42.713661193847656,15.3316385676562
2025-01-02,232.77809143066406,43.044090270996094,13.285951387537267
2025-01-03,235.9593963623047,43.549468994140625,12.908270946152953
2025-01-06,234.80899047851562,44.12287139892578,7.719842332024228
2025-01-07,237.07078552246094,44.78374099731445,5.327651906404213
2025-01-08,237.0318145751953,44.91007995605469,4.398974911756994
2025-01-10,233.85354614257812,43.841026306152344,8.749211595674382
2025-01-13,238.084716796875,43.79243469238281,13.322574817124433
2025-01-14,241.26295471191406,44.49217987060547,11.573057090525793
